medalistID,Name,Sex,Age,Height,Weight,Team,NOC,Season,Sport,TopMedal,TotalMedals
58598,"Margaret Mary ""Maggie"" Kelly-Hohmann",F,23,170,57,Great Britain,GBR,Summer,Swimming,2,1
58601,Majlinda Kelmendi,F,25,162,52,Kosovo,KOS,Summer,Judo,3,1
58609,Kely Kolasco Fraga,F,25,193,79,Brazil,BRA,Summer,Volleyball,1,1
58611,Gloria E. Kemasuode (-Ubiebor),F,28,150,65,Nigeria,NGR,Summer,Athletics,1,1
58614,Ezekiel Kemboi Cheboi,M,22,167,52,Kenya,KEN,Summer,Athletics,3,2
58617,Imre Kemecsey,M,19,167,75,Hungary,HUN,Summer,Canoeing,2,1
58622,"Geert Gerrit ""Gerard"" Kemkers",M,20,180,71,Netherlands,NED,Winter,Speed Skating,1,1
58623,Tabea Kemme,F,24,169,56,Germany,GER,Summer,Football,3,1
58624,Heike Kemmer,F,42,172,63,Germany,GER,Summer,Equestrianism,3,3
58626,Caren Marie Alexis Kemner,F,27,185,79,United States,USA,Summer,Volleyball,1,1
58636,"Jennifer Jo ""Jenny"" Kempf",F,17,175,66,United States,USA,Summer,Swimming,3,1
58646,Christophe Maurice Jean Kemp,M,33,193,105,France,FRA,Summer,Handball,3,1
58656,Robbert Huib Kemperman,M,22,186,76,Netherlands,NED,Summer,Hockey,2,1
58659,Hippolyt Marcel Kempf,M,22,180,68,Switzerland,SUI,Winter,Nordic Combined,3,3
58660,"Patricia ""Patty"" Kempner",F,18,160,56,United States,USA,Summer,Swimming,3,1
58663,Marko Kemppainen,M,28,184,100,Finland,FIN,Summer,Shooting,2,1
58675,Barbara Anne Kendall,F,24,168,58,New Zealand,NZL,Summer,Sailing,3,3
58679,Anthony Bruce Kendall,M,20,175,65,New Zealand,NZL,Summer,Sailing,3,2
58684,Tams Kenderesi,M,19,186,74,Hungary,HUN,Summer,Swimming,1,1
58688,Sam Kendricks,M,23,185,80,United States,USA,Summer,Athletics,1,1
58693,Gyrgy Kenz,M,20,180,78,Hungary,HUN,Summer,Water Polo,3,1
58701,Johan Kenkhuis,M,20,185,73,Netherlands,NED,Summer,Swimming,2,2
58702,Eizo Kenmotsu,M,20,161,57,Japan,JPN,Summer,Gymnastics,3,9
58704,Peter Kennaugh,M,23,174,64,Great Britain,GBR,Summer,Cycling,3,1
58711,"William Ray ""Bill"" Kennedy",M,19,178,71,Canada,CAN,Summer,Swimming,1,1
58715,Courtney Kennedy,F,22,175,86,United States,USA,Winter,Ice Hockey,2,2
58723,Marc Kennedy,M,28,188,84,Canada,CAN,Winter,Curling,3,1
58736,"Richard Bayard Kennelly, Jr.",M,23,193,91,United States,USA,Summer,Rowing,2,1
58738,"Robert Earl ""Bob"" Kenney",M,21,188,84,United States,USA,Summer,Basketball,3,1
58743,Grant Hayden Kenny,M,21,180,80,Australia,AUS,Summer,Canoeing,1,1
58744,Jason Francis Kenny,M,20,178,81,Great Britain,GBR,Summer,Cycling,3,7
58758,"Konstantinos ""Kostas"" Kenteris",M,27,180,73,Greece,GRE,Summer,Athletics,3,1
58760,"Augustus Richard ""Gus"" Kenworthy",M,22,178,77,United States,USA,Winter,Freestyle Skiing,2,1
58775,"John Paul ""J. P."" Kepka",M,21,172,79,United States,USA,Winter,Short Track Speed Skating,1,1
58786,Angelique Kerber,F,28,173,68,Germany,GER,Summer,Tennis,2,1
58788,Francis Kerbiriou,M,21,178,66,France,FRA,Summer,Athletics,1,1
58794,Valery Panayotovich Kerdemelidi,M,22,172,70,Soviet Union,URS,Summer,Gymnastics,2,1
58796,Jean-Baptiste Clment Hippolyte Krbel,M,30,183,76,France,FRA,Summer,Athletics,2,1
58801,Attila Keresztes,M,28,183,82,Hungary,HUN,Summer,Fencing,3,1
58816,Sean Robin Kerly,M,24,180,80,Great Britain,GBR,Summer,Hockey,3,2
58818,Romy Kermer (-Oesterreich),F,19,164,50,East Germany-1,GDR,Winter,Figure Skating,2,1
58822,"Douglas James ""Doug"" Kern",M,29,190,88,United States,USA,Summer,Sailing,2,1
58829,Bruno Kernen,M,33,180,88,Switzerland,SUI,Winter,Alpine Skiing,1,1
58839,"Robert ""Bobby"" Kerr",M,25,171,66,Canada,CAN,Summer,Athletics,3,2
58843,George Ezekiel Kerr,M,22,180,70,West Indies Federation,WIF,Summer,Athletics,1,2
58846,"Henry Edward ""Harry"" Kerr",M,29,184,76,Australasia,ANZ,Summer,Athletics,1,1
58848,Jane Louise Kerr (-Thompson),F,20,176,63,Canada,CAN,Summer,Swimming,1,1
58851,John Kerr,M,32,183,91,Canada,CAN,Summer,Sailing,1,1
58857,"Herbert William ""Bert"" Kerrigan",M,27,175,59,United States,USA,Summer,Athletics,1,1
58858,Nancy Ann Kerrigan (-Solomon),F,22,162,52,United States,USA,Winter,Figure Skating,2,2
58861,"Marcus Anthony ""Mark"" Kerry",M,20,182,81,Australia,AUS,Summer,Swimming,3,3
58866,Isabel Kerschowski,F,28,167,57,Germany,GER,Summer,Football,3,1
58875,Dagmar Kersten,F,17,157,45,East Germany,GDR,Summer,Gymnastics,2,2
58877,Peter Kersten,M,22,187,78,East Germany,GDR,Summer,Rowing,1,1
58884,Douglas Edwin Kertland,M,20,174,55,Toronto Argonauts,CAN,Summer,Rowing,1,1
58890,Anik Kry,F,16,157,51,Hungary,HUN,Summer,Gymnastics,1,1
58900,Christine Keshen,F,28,168,61,Canada,CAN,Winter,Curling,1,1
58906,Esa Juhani Keskinen,M,23,177,87.5,Finland,FIN,Winter,Ice Hockey,2,2
58913,Norbert Kelau,M,26,200,95,West Germany,FRG,Summer,Rowing,1,1
58914,Ryan James Kesler,M,25,188,92,United States,USA,Winter,Ice Hockey,2,1
58919,Amanda Kessel,F,22,165,64,United States,USA,Winter,Ice Hockey,2,1
58922,"Philip Joseph ""Phil"" Kessel, Jr.",M,22,183,92,United States,USA,Winter,Ice Hockey,2,1
58936,"Jennifer Anne ""Jen"" Kessy",F,34,183,71,United States-2,USA,Summer,Beach Volleyball,2,1
58940,Ueli Kestenholz,M,22,180,79,Switzerland,SUI,Winter,Snowboarding,1,1
58954,"Daniel ""Dan"" Ketchum",M,22,193,95,United States,USA,Summer,Swimming,3,1
58956,Martti Einar Ketel,M,27,178,69,Finland,FIN,Summer,Modern Pentathlon,1,1
58959,Joseph Keter,M,27,178,64,Kenya,KEN,Summer,Athletics,3,1
58963,Georgy Vazhayevich Ketoyev,M,22,190,100,Russia,RUS,Summer,Wrestling,1,1
58978,Atje Keulen-Deelstra,F,33,168,60,Netherlands,NED,Winter,Speed Skating,2,3
58983,Valentina Kevliyan,F,18,172,48,Bulgaria,BUL,Summer,Rhythmic Gymnastics,2,1
58993,George Arthur Keys,M,28,193,95,New Zealand,NZL,Summer,Rowing,1,1
59003,Elenora Valerieva Kezhova,F,18,173,50,Bulgaria,BUL,Summer,Rhythmic Gymnastics,1,1
59007,Shota Dimit'ris dze Khabareli,M,21,178,78,Soviet Union,URS,Summer,Judo,3,1
59009,Irina Sergeyevna Khabarova,F,38,170,63,Russia,RUS,Summer,Athletics,2,1
59010,Leri Khabelovi,M,24,188,100,Soviet Union,URS,Summer,Wrestling,3,2
59012,Nikolay Ivanovich Khabibulin,M,29,186,88,Russia,RUS,Winter,Ice Hockey,1,1
59021,Makharbek Khazbiyevich Khadartsev,M,22,180,85,Soviet Union,URS,Summer,Wrestling,3,3
59023,Amir Reza Khadem Azgadhi,M,22,175,78,Iran,IRI,Summer,Wrestling,1,2
59024,Rasoul Khadem Azgadhi,M,20,185,90,Iran,IRI,Summer,Wrestling,3,2
59029,Vichai Khadpo,M,28,163,51,Thailand,THA,Summer,Boxing,1,1
59032,Artyom Aleksandrovich Khadzhibekov,M,26,173,67,Russia,RUS,Summer,Shooting,3,2
59087,Fani Khalkia,F,25,174,60,Greece,GRE,Summer,Athletics,3,1
59097,Khasan Magometovich Khalmurzayev,M,22,182,81,Russia,RUS,Summer,Judo,3,1
59105,Alina Yegorovna Kham,F,21,156,52,Soviet Union,URS,Summer,Hockey,1,1
59128,Vadim Anatolyevich Khamuttskikh,M,30,196,85,Russia,RUS,Summer,Volleyball,2,3
59134,Abdul Waheed Khan,M,23,174,60,Pakistan,PAK,Summer,Hockey,3,1
59140,Amir Iqbal Khan,M,17,178,60,Great Britain,GBR,Summer,Boxing,2,1
59142,Anwar Ahmed Khan,M,23,179,82,Pakistan,PAK,Summer,Hockey,3,3
59152,Hanif Khan,M,17,168,54,Pakistan,PAK,Summer,Hockey,3,2
59173,Shahid Ali Khan,M,19,170,60,Pakistan,PAK,Summer,Hockey,3,2
59194,Yury Aleksandrovich Kharchenko,M,24,178,82,Soviet Union,URS,Winter,Luge,1,1
59195,Dmitry Viktorovich Kharin,M,20,187,80,Soviet Union,URS,Summer,Football,3,1
59204,Farkhad Ibragimovich Kharki,M,25,160,62,Kazakhstan,KAZ,Summer,Weightlifting,1,1
59207,Sergey Vladimirovich Kharkov,M,17,167,63,Soviet Union,URS,Summer,Gymnastics,3,3
59208,Valery Borisovich Kharlamov,M,24,173,79,Soviet Union,URS,Winter,Ice Hockey,3,3
59209,Olha Hennadivna Kharlan,F,17,172,68,Ukraine,UKR,Summer,Fencing,3,4
59214,Ramaz Kharshiladze,M,25,182,95,Soviet Union,URS,Summer,Judo,2,1
59222,Khashbaataryn Tsagaanbaatar,M,20,171,63,Mongolia,MGL,Summer,Judo,1,1
59225,Elvira Ramilevna Khasyanova,F,23,163,57,Russia,RUS,Summer,Synchronized Swimming,3,3
59246,Georgios Khatziioannidis,M,29,162,60,Greece,GRE,Summer,Wrestling,1,1
59247,Ioanna Khatziioannou,F,26,163,63,Greece,GRE,Summer,Weightlifting,1,1
59251,Ilias Khatzipavlis,M,23,183,92,Greece,GRE,Summer,Sailing,2,1
59263,Tagir Kamalutdinovich Khaybulayev,M,28,182,100,Russia,RUS,Summer,Judo,3,1
59265,Utkirbek Khaydarov,M,30,186,72,Uzbekistan,UZB,Summer,Boxing,1,1
59268,Irina Viktorovna Khazova (Artyomova-),F,25,170,61,Russia,RUS,Winter,Cross Country Skiing,1,1
59289,Nest'or Khergiani,M,29,160,60,Georgia,GEO,Summer,Judo,2,1
59292,Vagiz Nazirovich Khidiyatullin,M,21,177,75,Soviet Union,URS,Summer,Football,1,1
59294,Yekaterina Viktorovna Khilko,F,26,163,51,Uzbekistan,UZB,Summer,Trampolining,1,1
59295,Andriy Ivanovych Khimich,M,26,174,76,Soviet Union,URS,Summer,Canoeing,3,1
59302,Vladimer Khinchegashvili,M,21,170,57,Georgia,GEO,Summer,Wrestling,3,2
59305,Shamil Shamshatdinovich Khisamutdinov,M,21,165,68,Soviet Union,URS,Summer,Wrestling,3,1
59312,Sergey Anatolyevich Khlebnikov,M,28,182,90,Soviet Union,URS,Winter,Speed Skating,2,2
59315,Yelena Ivanovna Khloptseva,F,20,165,60,Soviet Union,URS,Summer,Rowing,3,2
59323,Vasily Vladimirovich Khmelevsky,M,24,196,124,Soviet Union,URS,Summer,Athletics,1,1
59328,Yury Alekseyevich Khmylyov,M,27,185,86,Unified Team,EUN,Winter,Ice Hockey,3,1
59331,Nadezhda Khnik'ina-Dvalishvili,F,19,168,55,Soviet Union,URS,Summer,Athletics,1,2
59332,Pavlo Viktorovych Khnykin,M,23,185,72,Unified Team,EUN,Summer,Swimming,2,2
59340,Oleg Viktorovich Khodkov,M,26,196,90,Russia,RUS,Summer,Handball,3,1
59342,Yekaterina Anatolyevna Khodotovich-Karsten,F,20,185,80,Unified Team,EUN,Summer,Rowing,3,5
59347,Nodar Khokhashvili,M,24,168,68,Soviet Union,URS,Summer,Wrestling,1,1
59359,"Kharalambos ""Babis"" Kholidis",M,27,162,57,Greece,GRE,Summer,Wrestling,1,2
59367,Olena Mykolavna Khomrova,F,21,166,54,Ukraine,UKR,Summer,Fencing,3,1
59368,Andrey Valentinovich Khomutov,M,22,176,80,Soviet Union,URS,Winter,Ice Hockey,3,3
59380,Svetlana Vasilyevna Khorkina,F,17,165,47,Russia,RUS,Summer,Gymnastics,3,7
59381,Khorloogiin Bayanmnkh,M,28,183,100,Mongolia,MGL,Summer,Wrestling,2,1
59383,Nataliya Valeryevna Khoronenko-Mikhnevich,F,26,180,90,Belarus,BLR,Summer,Athletics,2,1
59403,Murat Petrovich Khrachov,M,21,173,60,Russia,RUS,Summer,Boxing,1,1
59405,Anatoly Mikhaylovich Khrapaty,M,24,171,96,Soviet Union,URS,Summer,Weightlifting,3,2
59407,Georgi Georgiev Khristakiev,M,24,180,72,Bulgaria,BUL,Summer,Football,2,1
59413,"Evangelia ""Eva"" Khristodoulou",F,16,163,45,Greece,GRE,Summer,Rhythmic Gymnastics,1,1
59425,"Anka Tomova Khristolova (-Uzunova, -Tomova)",F,25,174,68,Bulgaria,BUL,Summer,Volleyball,1,1
59433,Aleksandar Ivanov Khristov,M,24,170,54,Bulgaria,BUL,Summer,Boxing,2,1
59444,Kiril Stankov Khristov,M,19,173,68,Bulgaria,BUL,Summer,Football,2,1
59446,Lazar Khristov,M,26,178,77,Bulgaria,BUL,Summer,Canoeing,1,1
59455,Stefan Botev Khristov,M,24,180,120,Bulgaria,BUL,Summer,Weightlifting,1,2
59456,Valentin Khristov,M,24,179,107,Bulgaria,BUL,Summer,Weightlifting,2,1
59459,Ivanka Marinova Khristova (Todorova-),F,30,172,83,Bulgaria,BUL,Summer,Athletics,3,2
59462,Tsvetanka Mincheva Khristova,F,26,175,85,Bulgaria,BUL,Summer,Athletics,2,2
59471,Yelena Vladimirovna Khrustalyova,F,29,162,53,Kazakhstan,KAZ,Winter,Biathlon,2,1
59472,Viktor Vladimirovich Khryapa,M,29,206,107,Russia,RUS,Summer,Basketball,1,1
59473,Vyacheslav Aleksandrovich Khrynin,M,27,182,60,Soviet Union,URS,Summer,Basketball,2,1
59480,Taras Yuryevich Khtey,M,22,205,109,Russia,RUS,Summer,Volleyball,3,2
59485,Tengiz Khubuluri,M,25,185,95,Soviet Union,URS,Summer,Judo,2,1
59486,Yelena Anatolyevna Khudashova,F,23,195,78,Soviet Union,URS,Summer,Basketball,3,2
59487,Olga Sergeyevna Khudenko,F,20,178,78,Belarus,BLR,Summer,Canoeing,1,2
59490,Irina Aleksandrovna Khudoroshkina,F,27,175,93,Russia,RUS,Summer,Athletics,1,1
59493,Alan Anatolyevich Khugayev,M,23,178,84,Russia,RUS,Summer,Wrestling,3,1
59501,Hripsime Khurshudyan,F,24,170,76,Armenia,ARM,Summer,Weightlifting,1,1
59502,Murtaz Khurtsilava,M,29,178,85,Soviet Union,URS,Summer,Football,1,1
59505,Aslanbek Vitalyevich Khushtov,M,28,180,96,Russia,RUS,Summer,Wrestling,3,1
59511,Lyudmila Iosifovna Khvedosyuk-Pinayeva,F,28,164,67,Soviet Union,URS,Summer,Canoeing,3,4
59515,Dmitry Grigoryevich Khvostov,M,22,190,78,Russia,RUS,Summer,Basketball,1,1
59519,Anzor K'ik'nadze,M,30,182,105,Soviet Union,URS,Summer,Judo,1,1
59520,Ki Bo-Bae,F,24,167,57,South Korea,KOR,Summer,Archery,3,4
59542,Faith Chepngetich Kibiegon,F,22,157,43,Kenya,KEN,Summer,Athletics,3,1
59551,Dragan Kianovi,M,21,191,87,Yugoslavia,YUG,Summer,Basketball,3,2
59558,Gabriel Emeric Kicsid,M,24,194,94,Romania,ROU,Summer,Handball,2,2
59567,"William Winston ""Billy"" Kidd",M,20,174,75,United States,USA,Winter,Alpine Skiing,2,1
59569,Jason Frederick Kidd,M,27,193,96,United States,USA,Summer,Basketball,3,2
59572,Trevor Kidd,M,19,187,84,Canada,CAN,Winter,Ice Hockey,2,1
59573,Habib Ali Kiddie,M,26,173,60,Pakistan,PAK,Summer,Hockey,3,2
59576,Markis Kido,M,23,165,62,Indonesia-1,INA,Summer,Badminton,3,1
59580,Yury Konstantinovich Kidyayev,M,21,176,75,Soviet Union,URS,Summer,Handball,3,2
59584,"Ronald Alexander ""Ron"" Kiefel",M,24,183,73,United States,USA,Summer,Cycling,1,1
59589,Nicolas Kiefer,M,27,182,80,Germany,GER,Summer,Tennis,2,1
59591,"Thomas Nisbit ""Tom"" Kiefer",M,26,190,90,United States,USA,Summer,Rowing,2,1
59601,Heinz Kiehl,M,21,187,91,Germany,GER,Summer,Wrestling,1,1
59602,Marina Kiehl,F,23,164,62,West Germany,FRG,Winter,Alpine Skiing,3,1
59606,Urszula Kielan (-Lipiec),F,19,176,57,Poland,POL,Summer,Athletics,2,1
59609,Kerstin Kielga,F,22,179,62,Germany,GER,Summer,Swimming,2,4
59629,Susanne Kiermayer,F,27,183,75,Germany,GER,Summer,Shooting,2,1
59635,Janusz Kazimierz Kierzkowski,M,21,185,88,Poland,POL,Summer,Cycling,1,1
59637,"Robert Allan ""Bob"" Kiesel",M,20,178,70,United States,USA,Summer,Athletics,3,1
59641,Maria Theresia Kiesl (Stbich-),F,32,172,60,Austria,AUT,Summer,Athletics,1,1
59644,Udo Kieling,M,20,180,81,West Germany,FRG,Winter,Ice Hockey,1,1
59649,Piotr Andrzej Kiepikowski,M,29,186,82,Poland,POL,Summer,Fencing,2,2
59664,Mats Bernhard Kihlstrm,M,24,185,90,Sweden,SWE,Winter,Ice Hockey,1,1
59670,Kalle Markus Kiiskinen,M,30,186,84,Finland,FIN,Winter,Curling,2,1
59674,"rika Kelly ""Kiki"" Pereira Coimbra",F,20,179,67,Brazil,BRA,Summer,Volleyball,1,1
59700,"Pamela ""Pam"" Kilborn-Ryan (-Nelson)",F,25,157,52,Australia,AUS,Summer,Athletics,2,2
59701,Andrea Kilbourne (-Hill),F,21,167,79,United States,USA,Winter,Ice Hockey,2,1
59711,Lindsey Caroline Kildow-Vonn,F,25,178,75,United States,USA,Winter,Alpine Skiing,3,2
59722,Yakup Kili,M,22,177,57,Turkey,TUR,Summer,Boxing,1,1
59727,"Marika Kilius (-Zahn, -Schfer)",F,16,168,51,Germany-1,GER,Winter,Figure Skating,2,2
59742,"Mary Elizabeth ""Molly"" Killingbeck",F,25,170,56,Canada,CAN,Summer,Athletics,2,1
59745,Jean-Claude Killy,M,24,178,75,France,FRA,Winter,Alpine Skiing,3,3
59750,"John ""Jack"" Kilpatrick",M,18,178,71,Great Britain,GBR,Winter,Ice Hockey,3,1
59758,Kim A-Lang,F,18,168,53,South Korea,KOR,Winter,Short Track Speed Skating,3,1
59761,Kim Bo-Gyeong,M,22,178,73,South Korea,KOR,Summer,Football,1,1
59764,Kim Bo-Ram,M,23,174,86,South Korea,KOR,Summer,Archery,2,1
59779,Kim Bub-Min,M,21,187,96,South Korea,KOR,Summer,Archery,1,1
59787,Kim Cha-Yeon,F,23,173,67,South Korea,KOR,Summer,Handball,2,2
59795,Kim Chang-Su,M,26,177,70,South Korea,KOR,Summer,Football,1,1
59799,Kim Cheol-Min,M,21,172,62,South Korea,KOR,Winter,Speed Skating,2,1
59802,Kim Cheong-Hwan,M,29,175,74,South Korea,KOR,Summer,Hockey,2,1
59803,Kim Cheong-Tae,M,20,180,70,South Korea,KOR,Summer,Archery,3,1
59820,Kim Chun-Rye,F,18,174,65,South Korea,KOR,Summer,Handball,3,2
59827,Kim Dae-Eun,M,19,163,58,South Korea,KOR,Summer,Gymnastics,2,1
59846,Kim Dong-Ju,M,24,180,98,South Korea,KOR,Summer,Baseball,3,2
59848,Kim Dong-Mun,M,20,184,74,South Korea-1,KOR,Summer,Badminton,3,3
59850,Kim Dong-Seong,M,17,172,67,South Korea,KOR,Winter,Short Track Speed Skating,3,2
59865,Kim Eun-Suk,F,21,170,62,South Korea,KOR,Summer,Basketball,2,1
59875,Kim Gi-Hui,M,23,186,77,South Korea,KOR,Summer,Football,1,1
59876,Kim Gi-Hun,M,24,172,63,South Korea,KOR,Winter,Short Track Speed Skating,3,3
59881,Kim Gi-Tae,M,31,180,78,South Korea,KOR,Summer,Baseball,1,1
59882,Kim Gi-Taek,M,25,171,64,South Korea,KOR,Summer,Table Tennis,2,1
59894,Kim Gwang-Hyeon,M,20,187,83,South Korea,KOR,Summer,Baseball,3,1
59897,Kim Gwang-Seon,M,24,165,51,South Korea,KOR,Summer,Boxing,3,1
59907,Kim Gwong-Hyong,M,26,167,52,North Korea,PRK,Summer,Wrestling,1,1
59910,Kim Gyeong-A,F,27,165,58,South Korea,KOR,Summer,Table Tennis,1,2
59916,Kim Gyeong-Hun,M,25,196,84,South Korea,KOR,Summer,Taekwondo,3,1
59919,Kim Gyeong-Seok,M,28,177,73,South Korea,KOR,Summer,Hockey,2,1
59921,Kim Gyeong-Sun,F,18,164,55,South Korea,KOR,Summer,Handball,3,2
59939,Kim Han-Su,M,28,186,88,South Korea,KOR,Summer,Baseball,1,1
59958,Kim Hwa-Sun,F,22,178,65,South Korea,KOR,Summer,Basketball,2,1
59961,Kim Hyang-Mi,F,24,158,58,North Korea,PRK,Summer,Table Tennis,2,1
59978,Kim Hyeon-Mi,F,20,166,58,South Korea,KOR,Summer,Handball,3,1
59979,Kim Hyeon-Ok,F,30,168,58,South Korea,KOR,Summer,Handball,2,1
59980,Kim Hyeon-Seong,M,22,186,77,South Korea,KOR,Summer,Football,1,1
59983,Kim Hyeon-Su,M,20,188,95,South Korea,KOR,Summer,Baseball,3,1
59984,Kim Hyeon-Wu,M,23,173,80,South Korea,KOR,Summer,Wrestling,3,2
60005,Kim Il-Ong,M,20,158,54,North Korea,PRK,Summer,Wrestling,3,2
60009,Kim In-Seop,M,27,160,58,South Korea,KOR,Summer,Wrestling,2,1
60013,Kim Jae-Beom,M,23,180,78,South Korea,KOR,Summer,Judo,3,2
60017,Kim Jae-Hwan,M,22,184,80,South Korea,KOR,Summer,Handball,2,1
60020,Kim Jae-Yeop,M,19,172,60,South Korea,KOR,Summer,Judo,3,2
60022,Kim Jang-Mi,F,19,160,53,South Korea,KOR,Summer,Shooting,3,1
60024,Kim Jeong-Cheol,M,23,172,68,South Korea,KOR,Summer,Hockey,2,1
60028,Kim Jeong-Hwan,M,28,178,66,South Korea,KOR,Summer,Fencing,3,2
60029,Kim Jeong-Ju,M,22,170,69,South Korea,KOR,Summer,Boxing,1,2
60047,Kim Ji-Yeon,F,24,165,56,South Korea,KOR,Summer,Fencing,3,1
60052,Kim Jin-Ho,F,22,164,54,South Korea,KOR,Summer,Archery,1,1
60076,Kim Jong-Gyu,M,26,163,52,South Korea,KOR,Summer,Wrestling,2,1
60080,Kim Jong-Hyeon,M,27,170,73,South Korea,KOR,Summer,Shooting,2,2
60089,Kim Jong-Su,M,27,166,67,North Korea,PRK,Summer,Shooting,1,1
60110,Kim Kuk-Hyang,F,23,170,100,North Korea,PRK,Summer,Weightlifting,2,1
60138,Kim Mi-Seon,F,24,165,61,South Korea,KOR,Summer,Hockey,2,1
60141,Kim Mi-Suk,F,22,165,62,South Korea,KOR,Summer,Handball,3,2
60145,Kim Min-Jae,M,35,181,82,South Korea,KOR,Summer,Baseball,3,1
60156,Kim Mu-Gyo,F,25,174,59,South Korea-1,KOR,Summer,Table Tennis,1,1
60162,Kim Myeong-Ok,F,23,167,65,South Korea,KOR,Summer,Hockey,2,1
60164,Kim Myeong-Sun,F,24,164,59,South Korea,KOR,Summer,Handball,3,1
60172,Kim Myong-Suk,F,25,171,68,North Korea,PRK,Summer,Volleyball,1,1
60178,Kim Nam-Sun,F,27,170,70,South Korea,KOR,Summer,Handball,1,1
60179,Kim Nam-Sun,F,20,170,65,South Korea,KOR,Summer,Archery,3,2
60182,"Nellya Vladimirovna ""Nelli"" Kim (-Achasov)",F,18,152,47,Soviet Union,URS,Summer,Gymnastics,3,6
60186,Kim Ok-Hwa,F,25,160,52,South Korea,KOR,Summer,Handball,2,1
60191,Kim On-A,F,19,169,62,South Korea,KOR,Summer,Handball,1,1
60202,Kim Sang-Gyu,M,28,180,86,South Korea,KOR,Summer,Wrestling,1,1
60218,Kim Seon-Yeong,F,21,173,93,South Korea,KOR,Summer,Judo,1,1
60228,Kim Seong-Il,M,19,174,60,South Korea,KOR,Winter,Short Track Speed Skating,2,1
60233,Kim Seong-Mun,M,23,172,71,South Korea,KOR,Summer,Wrestling,2,1
60247,Kim So-Hui,F,22,164,50,South Korea,KOR,Summer,Taekwondo,3,1
60248,Kim So-Hui,F,17,165,54,South Korea,KOR,Winter,Short Track Speed Skating,3,2
60253,Kim Song-Guk,M,30,167,75,North Korea,PRK,Summer,Shooting,1,1
60254,Kim Song-Guk,M,20,177,64,North Korea,PRK,Summer,Boxing,2,1
60258,Kim Song-I,F,21,161,55,North Korea,PRK,Summer,Table Tennis,1,1
60264,Kim Su-Dae,F,30,172,74,North Korea,PRK,Summer,Volleyball,1,1
60267,Kim Su-Gyeong,M,21,183,81,South Korea,KOR,Summer,Baseball,1,1
60274,Kim Su-Nyeong,F,17,165,58,South Korea,KOR,Summer,Archery,3,6
60275,Kim Sun-Deok,F,20,167,61,South Korea,KOR,Summer,Hockey,2,1
60281,Kim Tae-Gyun,M,29,176,76,South Korea,KOR,Summer,Baseball,1,1
60284,Kim Tae-Hun,M,21,182,59,South Korea,KOR,Summer,Taekwondo,1,1
60287,Kim Tae-U,M,26,181,90,South Korea,KOR,Summer,Wrestling,1,1
60290,Kim Taek-Su,M,22,174,69,South Korea,KOR,Summer,Table Tennis,1,2
60292,Kim U-Gil,M,22,162,48,North Korea,PRK,Summer,Boxing,2,1
60294,Kim Ui-Gon,M,26,165,57,South Korea,KOR,Summer,Wrestling,1,1
60295,Kim Ui-Tae,M,23,174,86,South Korea,KOR,Summer,Judo,1,1
60296,Kim Un-Chol,M,20,162,48,North Korea,PRK,Summer,Boxing,1,1
60297,Kim Un-Guk,M,23,158,62,North Korea,PRK,Summer,Weightlifting,3,1
60306,Kim Won-Gi,M,22,169,62,South Korea,KOR,Summer,Wrestling,3,1
60313,Kim Woo-Jin,M,24,180,95,South Korea,KOR,Summer,Archery,3,1
60328,Kim Yeong-Gwon,M,22,187,74,South Korea,KOR,Summer,Football,1,1
60329,Kim Yeong-Ho,M,29,180,70,South Korea,KOR,Summer,Fencing,3,1
60331,Kim Yeong-Hui,F,21,202,110,South Korea,KOR,Summer,Basketball,2,1
60342,Kim Yeong-Nam,M,28,177,78,South Korea,KOR,Summer,Wrestling,3,1
60349,Kim Yeong-Suk,F,23,160,57,South Korea,KOR,Summer,Hockey,2,1
60351,Kim Yeun-Ja,F,29,170,69,North Korea,PRK,Summer,Volleyball,1,1
60354,Kim Yong-Bae,M,26,171,68,South Korea,KOR,Summer,Hockey,2,1
60360,Kim Yong-Ik,M,25,170,63,North Korea,PRK,Summer,Judo,1,1
60372,Yu-Na Kim,F,19,165,47,South Korea,KOR,Winter,Figure Skating,3,2
60378,Kim Yun,M,26,185,83,South Korea,KOR,Summer,Hockey,2,1
60383,Kim Yun-Man,M,18,174,72,South Korea,KOR,Winter,Speed Skating,2,1
60384,Kim Yun-Mi,F,13,160,48,South Korea,KOR,Winter,Short Track Speed Skating,3,2
60389,Kim Zung-Bok,F,27,166,83,North Korea,PRK,Summer,Volleyball,1,1
60396,Bruce D. Kimball,M,21,172,62,United States,USA,Summer,Diving,2,1
60397,"Douglas Burns ""Doug"" Kimbell",M,28,205,104,United States,USA,Summer,Water Polo,2,1
60400,Kipkemboi Kimeli,M,21,173,64,Kenya,KEN,Summer,Athletics,1,1
60401,Kenji Kimihara,M,27,167,58,Japan,JPN,Summer,Athletics,2,1
60409,"Nicholas Andrew ""Nick"" Kimpton",M,20,185,85,Australia,AUS,Summer,Baseball,2,1
60414,Jutaro Kimura,M,28,174,69,Japan,JPN,Summer,Baseball,2,1
60416,Kenji Kimura,M,23,185,83,Japan,JPN,Summer,Volleyball,3,2
60419,Saeko Kimura,F,21,163,51,Japan,JPN,Summer,Synchronized Swimming,1,1
